School Year,State,District Code,District Name,School Code,School Name,Total,Hispanic / Latino of any race(s),American Indian / Alaskan Native,Asian,Black / African American,Native Hawaiian / Other Pacific Islander,White,Two or More Races,Not Provided*,Male,Female,Hispanic / Latino of any race(s)_M,Hispanic / Latino of any race(s)_F,American Indian / Alaskan Native_M,American Indian / Alaskan Native_F,Asian_M,Asian_F,Black / African American_M,Black / African American_F,Native Hawaiian / Other Pacific Islander_M,Native Hawaiian / Other Pacific Islander_F,White_M,White_F,Two or More Races_M,Two or More Races_F,Not Provided_M*,Not Provided_F*,% Hispanic / Latino of any race(s),% American Indian / Alaskan Native,% Asian,% Black / African American,% Native Hawaiian / Other Pacific Islander,% White,% Two or More Races,% Not Provided*,% Male,% Female
2015,WA,39207,Wapato School District,2960,Camas Elementary,669,466,157,13,0,1,11,20,1,349,320,233,233,94,63,6,7,0,0,0,1,7,4,8,12,1,0,69.66,23.47,1.94,0.00,0.15,1.64,2.99,0.15,52.17,47.83
2015,WA,39207,Wapato School District,4022,Pace Alternative High School,76,36,30,1,0,0,3,6,0,41,35,22,14,16,14,0,1,0,0,0,0,0,3,3,3,0,0,47.37,39.47,1.32,0.00,0.00,3.95,7.89,0.00,53.95,46.05
2015,WA,39207,Wapato School District,2757,Satus Elementary,697,526,130,3,0,0,14,24,0,376,321,282,244,76,54,2,1,0,0,0,0,5,9,11,13,0,0,75.47,18.65,0.43,0.00,0.00,2.01,3.44,0.00,53.95,46.05
2015,WA,39207,Wapato School District,3141,Wapato High School,797,610,118,13,1,1,33,20,1,375,422,281,329,56,62,8,5,1,0,0,1,19,14,9,11,1,0,76.54,14.81,1.63,0.13,0.13,4.14,2.51,0.13,47.05,52.95
2015,WA,39207,Wapato School District,2131,Wapato Middle School,795,528,201,11,0,1,34,20,0,408,387,265,263,111,90,5,6,0,0,1,0,19,15,7,13,0,0,66.42,25.28,1.38,0.00,0.13,4.28,2.52,0.00,51.32,48.68
2015,WA,13146,Warden School District,2792,Warden Elementary,473,389,0,0,0,0,80,4,0,211,262,174,215,0,0,0,0,0,0,0,0,35,45,2,2,0,0,82.24,0.00,0.00,0.00,0.00,16.91,0.85,0.00,44.61,55.39
2015,WA,13146,Warden School District,3273,Warden High School,323,259,0,3,2,0,54,5,0,169,154,131,128,0,0,2,1,1,1,0,0,33,21,2,3,0,0,80.19,0.00,0.93,0.62,0.00,16.72,1.55,0.00,52.32,47.68
2015,WA,13146,Warden School District,3909,Warden Middle School,207,156,0,1,0,0,46,4,0,108,99,82,74,0,0,0,1,0,0,0,0,25,21,1,3,0,0,75.36,0.00,0.48,0.00,0.00,22.22,1.93,0.00,52.17,47.83
2015,WA,34979,Washington Military Department,5302,Washington Youth Academy,147,68,1,5,10,5,42,16,0,98,49,45,23,0,1,4,1,4,6,4,1,35,7,6,10,0,0,46.26,0.68,3.40,6.80,3.40,28.57,10.88,0.00,66.67,33.33
2015,WA,6112,Washougal School District,4549,Canyon Creek Middle School,249,16,1,4,3,2,207,16,0,128,121,9,7,1,0,1,3,2,1,0,2,103,104,12,4,0,0,6.43,0.40,1.61,1.20,0.80,83.13,6.43,0.00,51.41,48.59
2015,WA,6112,Washougal School District,3270,Cape Horn Skye Elementary,407,27,2,2,2,0,355,19,0,206,201,14,13,1,1,1,1,2,0,0,0,179,176,9,10,0,0,6.63,0.49,0.49,0.49,0.00,87.22,4.67,0.00,50.61,49.39
2015,WA,6112,Washougal School District,1528,Excelsior High School,68,6,0,0,0,0,58,4,0,30,38,4,2,0,0,0,0,0,0,0,0,25,33,1,3,0,0,8.82,0.00,0.00,0.00,0.00,85.29,5.88,0.00,44.12,55.88
2015,WA,6112,Washougal School District,2911,Gause Elementary,587,64,1,3,3,0,470,46,0,325,262,37,27,0,1,1,2,1,2,0,0,258,212,28,18,0,0,10.90,0.17,0.51,0.51,0.00,80.07,7.84,0.00,55.37,44.63
2015,WA,6112,Washougal School District,2509,Hathaway Elementary,406,64,2,1,1,0,306,32,0,204,202,30,34,1,1,1,0,0,1,0,0,155,151,17,15,0,0,15.76,0.49,0.25,0.25,0.00,75.37,7.88,0.00,50.25,49.75
2015,WA,6112,Washougal School District,4207,Jemtegaard Middle School,490,56,4,10,4,0,377,39,0,247,243,28,28,0,4,4,6,3,1,0,0,188,189,24,15,0,0,11.43,0.82,2.04,0.82,0.00,76.94,7.96,0.00,50.41,49.59
2015,WA,6112,Washougal School District,3147,Washougal High School,941,76,10,22,8,1,778,46,0,484,457,41,35,5,5,7,15,4,4,1,0,407,371,19,27,0,0,8.08,1.06,2.34,0.85,0.11,82.68,4.89,0.00,51.43,48.57
2015,WA,6112,Washougal School District,1899,Washougal Special Services,21,3,1,0,1,0,16,0,0,15,6,3,0,1,0,0,0,1,0,0,0,10,6,0,0,0,0,14.29,4.76,0.00,4.76,0.00,76.19,0.00,0.00,71.43,28.57
2015,WA,1109,Washtucna School District,3075,Washtucna Elementary/High School,47,5,0,0,0,0,41,1,0,28,19,3,2,0,0,0,0,0,0,0,0,25,16,0,1,0,0,10.64,0.00,0.00,0.00,0.00,87.23,2.13,0.00,59.57,40.43
2015,WA,9209,Waterville School District,2161,Waterville Elementary,89,9,4,1,1,0,71,3,0,39,50,5,4,2,2,0,1,0,1,0,0,32,39,0,3,0,0,10.11,4.49,1.12,1.12,0.00,79.78,3.37,0.00,43.82,56.18
2015,WA,9209,Waterville School District,2162,Waterville High School,177,51,3,1,0,0,116,6,0,93,84,27,24,1,2,0,1,0,0,0,0,62,54,3,3,0,0,28.81,1.69,0.56,0.00,0.00,65.54,3.39,0.00,52.54,47.46
2015,WA,33049,Wellpinit School District,1851,Wellpinit Alliance High School,11,2,8,0,0,0,0,1,0,5,6,0,2,4,4,0,0,0,0,0,0,0,0,1,0,0,0,18.18,72.73,0.00,0.00,0.00,0.00,9.09,0.00,45.45,54.55
2015,WA,33049,Wellpinit School District,2549,Wellpinit Elementary School,197,8,156,0,1,0,3,29,0,112,85,4,4,90,66,0,0,0,1,0,0,2,1,16,13,0,0,4.06,79.19,0.00,0.51,0.00,1.52,14.72,0.00,56.85,43.15
2015,WA,33049,Wellpinit School District,2550,Wellpinit High School,84,10,63,0,0,0,5,6,0,42,42,5,5,34,29,0,0,0,0,0,0,1,4,2,4,0,0,11.90,75.00,0.00,0.00,0.00,5.95,7.14,0.00,50.00,50.00
2015,WA,33049,Wellpinit School District,4232,Wellpinit Middle School,75,9,52,0,0,0,4,10,0,42,33,5,4,30,22,0,0,0,0,0,0,3,1,4,6,0,0,12.00,69.33,0.00,0.00,0.00,5.33,13.33,0.00,56.00,44.00
2015,WA,33049,Wellpinit School District,1911,Wellpinit-Fort Semco High School,51,15,3,0,2,1,30,0,0,47,4,14,1,2,1,0,0,2,0,1,0,28,2,0,0,0,0,29.41,5.88,0.00,3.92,1.96,58.82,0.00,0.00,92.16,7.84
2015,WA,33049,Wellpinit School District,5957,WSD - Yakama Nation,108,1,106,0,1,0,0,0,0,55,53,0,1,55,51,0,0,0,1,0,0,0,0,0,0,0,0,0.93,98.15,0.00,0.93,0.00,0.00,0.00,0.00,50.93,49.07
2015,WA,33049,Wellpinit School District,5217,WSD Columbia Basin J.C.,34,7,1,0,4,0,21,1,0,18,16,4,3,1,0,0,0,3,1,0,0,10,11,0,1,0,0,20.59,2.94,0.00,11.76,0.00,61.76,2.94,0.00,52.94,47.06
2015,WA,4246,Wenatchee School District,3209,Abraham Lincoln Elementary,514,374,1,0,3,0,133,3,0,238,276,172,202,0,1,0,0,2,1,0,0,63,70,1,2,0,0,72.76,0.19,0.00,0.58,0.00,25.88,0.58,0.00,46.30,53.70
2015,WA,4246,Wenatchee School District,1802,Chelan County Juvenile Detention Center,9,6,0,0,1,0,2,0,0,6,3,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,66.67,0.00,0.00,11.11,0.00,22.22,0.00,0.00,66.67,33.33
2015,WA,4246,Wenatchee School District,2301,Columbia Elementary School,461,324,1,1,2,1,124,8,0,243,218,162,162,1,0,1,0,2,0,0,1,71,53,6,2,0,0,70.28,0.22,0.22,0.43,0.22,26.90,1.74,0.00,52.71,47.29
2015,WA,4246,Wenatchee School District,4432,Foothills Middle School,608,228,1,12,4,0,339,24,0,301,307,114,114,1,0,8,4,2,2,0,0,163,176,13,11,0,0,37.50,0.16,1.97,0.66,0.00,55.76,3.95,0.00,49.51,50.49
2015,WA,4246,Wenatchee School District,4423,John Newbery Elementary,512,202,2,8,2,0,278,20,0,254,258,100,102,0,2,4,4,1,1,0,0,136,142,13,7,0,0,39.45,0.39,1.56,0.39,0.00,54.30,3.91,0.00,49.61,50.39
2015,WA,4246,Wenatchee School District,2279,Lewis And Clark Elementary Sch,481,347,2,3,1,0,120,8,0,257,224,188,159,1,1,2,1,0,1,0,0,59,61,7,1,0,0,72.14,0.42,0.62,0.21,0.00,24.95,1.66,0.00,53.43,46.57
2015,WA,4246,Wenatchee School District,2347,Mission View Elementary School,541,405,0,2,2,0,129,3,0,305,236,220,185,0,0,1,1,0,2,0,0,83,46,1,2,0,0,74.86,0.00,0.37,0.37,0.00,23.84,0.55,0.00,56.38,43.62
2015,WA,4246,Wenatchee School District,5316,Open Doors Wenatchee,85,37,1,0,0,0,46,1,0,48,37,24,13,1,0,0,0,0,0,0,0,22,24,1,0,0,0,43.53,1.18,0.00,0.00,0.00,54.12,1.18,0.00,56.47,43.53
2015,WA,4246,Wenatchee School District,3370,Orchard Middle School,419,262,3,1,2,0,141,10,0,223,196,137,125,2,1,0,1,1,1,0,0,76,65,7,3,0,0,62.53,0.72,0.24,0.48,0.00,33.65,2.39,0.00,53.22,46.78
2015,WA,4246,Wenatchee School District,3210,Pioneer Middle School,704,336,5,2,2,0,336,23,0,361,343,164,172,2,3,1,1,2,0,0,0,179,157,13,10,0,0,47.73,0.71,0.28,0.28,0.00,47.73,3.27,0.00,51.28,48.72
2015,WA,4246,Wenatchee School District,1612,Skill Source,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
2015,WA,4246,Wenatchee School District,3269,Special Education School,92,52,0,1,0,0,38,1,0,71,21,38,14,0,0,1,0,0,0,0,0,32,6,0,1,0,0,56.52,0.00,1.09,0.00,0.00,41.30,1.09,0.00,77.17,22.83
2015,WA,4246,Wenatchee School District,3208,Sunnyslope Elementary School,303,57,0,7,0,1,228,10,0,159,144,31,26,0,0,4,3,0,0,1,0,118,110,5,5,0,0,18.81,0.00,2.31,0.00,0.33,75.25,3.30,0.00,52.48,47.52
2015,WA,4246,Wenatchee School District,1742,Valley Academy Of Learning,195,9,0,3,3,0,171,9,0,103,92,2,7,0,0,1,2,2,1,0,0,92,79,6,3,0,0,4.62,0.00,1.54,1.54,0.00,87.69,4.62,0.00,52.82,47.18
2015,WA,4246,Wenatchee School District,2907,Washington Elementary School,616,176,1,8,2,0,404,25,0,336,280,95,81,1,0,4,4,1,1,0,0,224,180,11,14,0,0,28.57,0.16,1.30,0.32,0.00,65.58,4.06,0.00,54.55,45.45
2015,WA,4246,Wenatchee School District,2134,Wenatchee High School,"2,201",987,4,20,10,4,"1,133",43,0,"1,094","1,107",491,496,1,3,5,15,3,7,1,3,570,563,23,20,0,0,44.84,0.18,0.91,0.45,0.18,51.48,1.95,0.00,49.70,50.30
2015,WA,4246,Wenatchee School District,1613,Westside High School,245,106,6,1,0,1,127,4,0,135,110,60,46,5,1,0,1,0,0,0,1,69,58,1,3,0,0,43.27,2.45,0.41,0.00,0.41,51.84,1.63,0.00,55.10,44.90
2015,WA,32363,West Valley School District (Spokane),3538,Centennial Middle School,650,51,2,13,14,0,522,48,0,343,307,29,22,1,1,7,6,5,9,0,0,277,245,24,24,0,0,7.85,0.31,2.00,2.15,0.00,80.31,7.38,0.00,52.77,47.23
2015,WA,32363,West Valley School District (Spokane),1628,Dishman Hills High School,318,26,7,0,6,3,264,12,0,161,157,17,9,6,1,0,0,2,4,2,1,130,134,4,8,0,0,8.18,2.20,0.00,1.89,0.94,83.02,3.77,0.00,50.63,49.37
2015,WA,32363,West Valley School District (Spokane),2711,Millwood Early Childhood Center,57,3,3,0,1,0,48,2,0,35,22,1,2,1,2,0,0,1,0,0,0,30,18,2,0,0,0,5.26,5.26,0.00,1.75,0.00,84.21,3.51,0.00,61.40,38.60
2015,WA,32363,West Valley School District (Spokane),3196,Ness Elementary,369,33,2,3,8,2,298,23,0,217,152,24,9,1,1,2,1,3,5,2,0,169,129,16,7,0,0,8.94,0.54,0.81,2.17,0.54,80.76,6.23,0.00,58.81,41.19
2015,WA,32363,West Valley School District (Spokane),3129,Orchard Center Elementary,320,23,5,2,10,0,253,27,0,164,156,14,9,2,3,1,1,6,4,0,0,129,124,12,15,0,0,7.19,1.56,0.63,3.13,0.00,79.06,8.44,0.00,51.25,48.75
2015,WA,32363,West Valley School District (Spokane),3194,Pasadena Park Elementary,384,20,1,10,4,1,338,10,0,203,181,11,9,1,0,7,3,4,0,0,1,174,164,6,4,0,0,5.21,0.26,2.60,1.04,0.26,88.02,2.60,0.00,52.86,47.14
2015,WA,32363,West Valley School District (Spokane),2956,Seth Woodard Elementary,370,37,2,4,2,2,297,26,0,196,174,16,21,0,2,2,2,1,1,1,1,165,132,11,15,0,0,10.00,0.54,1.08,0.54,0.54,80.27,7.03,0.00,52.97,47.03
2015,WA,32363,West Valley School District (Spokane),1838,Spokane Valley High School,107,8,0,0,0,0,91,8,0,53,54,4,4,0,0,0,0,0,0,0,0,48,43,1,7,0,0,7.48,0.00,0.00,0.00,0.00,85.05,7.48,0.00,49.53,50.47
2015,WA,32363,West Valley School District (Spokane),1842,Spokane Valley Transition School,188,10,3,0,2,0,154,19,0,100,88,8,2,2,1,0,0,0,2,0,0,80,74,10,9,0,0,5.32,1.60,0.00,1.06,0.00,81.91,10.11,0.00,53.19,46.81
2015,WA,32363,West Valley School District (Spokane),1755,West Valley City School,225,8,1,0,3,0,198,15,0,95,130,4,4,1,0,0,0,0,3,0,0,83,115,7,8,0,0,3.56,0.44,0.00,1.33,0.00,88.00,6.67,0.00,42.22,57.78
2015,WA,32363,West Valley School District (Spokane),3195,West Valley High School,902,64,13,21,16,2,715,71,0,451,451,33,31,3,10,7,14,5,11,1,1,366,349,36,35,0,0,7.10,1.44,2.33,1.77,0.22,79.27,7.87,0.00,50.00,50.00
2015,WA,39208,West Valley School District (Yakima),2822,Ahtanum Valley Elementary,253,88,6,0,0,0,147,12,0,129,124,49,39,2,4,0,0,0,0,0,0,73,74,5,7,0,0,34.78,2.37,0.00,0.00,0.00,58.10,4.74,0.00,50.99,49.01
2015,WA,39208,West Valley School District (Yakima),3699,Apple Valley Elementary,340,93,2,11,5,0,224,5,0,169,171,46,47,1,1,2,9,4,1,0,0,115,109,1,4,0,0,27.35,0.59,3.24,1.47,0.00,65.88,1.47,0.00,49.71,50.29
2015,WA,39208,West Valley School District (Yakima),5096,Children's Village,24,4,2,0,0,0,17,1,0,14,10,2,2,1,1,0,0,0,0,0,0,10,7,1,0,0,0,16.67,8.33,0.00,0.00,0.00,70.83,4.17,0.00,58.33,41.67
2015,WA,39208,West Valley School District (Yakima),4448,Cottonwood Elementary School,425,86,3,18,5,1,304,8,0,216,209,58,28,2,1,10,8,3,2,1,0,136,168,6,2,0,0,20.24,0.71,4.24,1.18,0.24,71.53,1.88,0.00,50.82,49.18
2015,WA,39208,West Valley School District (Yakima),2758,Mountainview Elementary,198,54,1,0,2,0,126,15,0,106,92,28,26,0,1,0,0,2,0,0,0,69,57,7,8,0,0,27.27,0.51,0.00,1.01,0.00,63.64,7.58,0.00,53.54,46.46
2015,WA,39208,West Valley School District (Yakima),3207,Summitview Elementary,320,132,1,10,1,0,160,16,0,158,162,65,67,0,1,4,6,1,0,0,0,84,76,4,12,0,0,41.25,0.31,3.13,0.31,0.00,50.00,5.00,0.00,49.38,50.63
2015,WA,39208,West Valley School District (Yakima),3074,West Valley High School,"1,040",188,9,25,8,2,786,22,0,541,499,99,89,4,5,13,12,5,3,1,1,407,379,12,10,0,0,18.08,0.87,2.40,0.77,0.19,75.58,2.12,0.00,52.02,47.98
2015,WA,39208,West Valley School District (Yakima),5221,West Valley High School Freshman Campus,389,87,4,13,2,1,270,12,0,204,185,49,38,3,1,7,6,2,0,1,0,136,134,6,6,0,0,22.37,1.03,3.34,0.51,0.26,69.41,3.08,0.00,52.44,47.56
2015,WA,39208,West Valley School District (Yakima),4040,West Valley Jr High,843,248,6,15,12,1,538,23,0,450,393,140,108,3,3,10,5,5,7,1,0,280,258,11,12,0,0,29.42,0.71,1.78,1.42,0.12,63.82,2.73,0.00,53.38,46.62
2015,WA,39208,West Valley School District (Yakima),4506,West Valley Middle School,813,223,11,19,9,0,532,19,0,405,408,107,116,2,9,10,9,4,5,0,0,271,261,11,8,0,0,27.43,1.35,2.34,1.11,0.00,65.44,2.34,0.00,49.82,50.18
2015,WA,39208,West Valley School District (Yakima),5008,West Valley Preschool,42,12,1,0,1,0,27,1,0,29,13,9,3,1,0,0,0,1,0,0,0,17,10,1,0,0,0,28.57,2.38,0.00,2.38,0.00,64.29,2.38,0.00,69.05,30.95
2015,WA,39208,West Valley School District (Yakima),2505,Wide Hollow Elementary,371,137,2,23,1,2,195,11,0,189,182,72,65,1,1,7,16,0,1,2,0,104,91,3,8,0,0,36.93,0.54,6.20,0.27,0.54,52.56,2.96,0.00,50.94,49.06
2015,WA,21303,White Pass School District,3555,White Pass Elementary School,195,13,2,0,1,0,177,2,0,102,93,4,9,2,0,0,0,1,0,0,0,94,83,1,1,0,0,6.67,1.03,0.00,0.51,0.00,90.77,1.03,0.00,52.31,47.69
2015,WA,21303,White Pass School District,2859,White Pass Jr. Sr. High School,223,4,3,3,1,0,208,4,0,110,113,1,3,3,0,0,3,1,0,0,0,105,103,0,4,0,0,1.79,1.35,1.35,0.45,0.00,93.27,1.79,0.00,49.33,50.67
2015,WA,27416,White River School District,1544,Collins Alternative Programs,9,0,0,0,0,0,8,1,0,5,4,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0.00,0.00,0.00,0.00,0.00,88.89,11.11,0.00,55.56,44.44
2015,WA,27416,White River School District,2190,Elk Ridge Elementary,337,20,1,1,2,0,295,18,0,183,154,9,11,0,1,1,0,1,1,0,0,163,132,9,9,0,0,5.93,0.30,0.30,0.59,0.00,87.54,5.34,0.00,54.30,45.70
2015,WA,27416,White River School District,4309,Foothills Elementary,523,71,2,2,8,2,422,16,0,260,263,34,37,0,2,0,2,4,4,1,1,214,208,7,9,0,0,13.58,0.38,0.38,1.53,0.38,80.69,3.06,0.00,49.71,50.29
2015,WA,27416,White River School District,3458,Glacier Middle School,800,77,12,9,4,1,659,38,0,444,356,37,40,8,4,5,4,3,1,1,0,369,290,21,17,0,0,9.63,1.50,1.13,0.50,0.13,82.38,4.75,0.00,55.50,44.50
2015,WA,27416,White River School District,4471,Mountain Meadow Elementary,513,54,4,6,3,1,411,34,0,272,241,25,29,4,0,5,1,0,3,1,0,217,194,20,14,0,0,10.53,0.78,1.17,0.58,0.19,80.12,6.63,0.00,53.02,46.98
2015,WA,27416,White River School District,4569,White River High School,"1,216",92,14,9,4,5,"1,012",80,0,624,592,44,48,7,7,2,7,2,2,4,1,520,492,45,35,0,0,7.57,1.15,0.74,0.33,0.41,83.22,6.58,0.00,51.32,48.68
2015,WA,27416,White River School District,5045,White River Special Ed Services,10,0,0,0,0,0,10,0,0,7,3,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,70.00,30.00
2015,WA,27416,White River School District,4170,Wilkeson Elementary School,233,14,2,2,1,0,197,17,0,122,111,6,8,1,1,0,2,0,1,0,0,105,92,10,7,0,0,6.01,0.86,0.86,0.43,0.00,84.55,7.30,0.00,52.36,47.64
2015,WA,20405,White Salmon Valley School District,2330,Columbia High School,387,108,2,5,4,0,261,7,0,203,184,63,45,0,2,4,1,1,3,0,0,132,129,3,4,0,0,27.91,0.52,1.29,1.03,0.00,67.44,1.81,0.00,52.45,47.55
2015,WA,20405,White Salmon Valley School District,2997,Hulan L Whitson Elem,405,136,4,1,1,1,246,16,0,223,182,79,57,1,3,1,0,1,0,0,1,130,116,11,5,0,0,33.58,0.99,0.25,0.25,0.25,60.74,3.95,0.00,55.06,44.94
2015,WA,20405,White Salmon Valley School District,3394,Wayne M Henkle Middle School,214,77,3,2,0,0,130,2,0,111,103,40,37,1,2,0,2,0,0,0,0,69,61,1,1,0,0,35.98,1.40,0.93,0.00,0.00,60.75,0.93,0.00,51.87,48.13
2015,WA,20405,White Salmon Valley School District,5077,White Salmon Academy,19,8,0,0,0,0,11,0,0,10,9,3,5,0,0,0,0,0,0,0,0,7,4,0,0,0,0,42.11,0.00,0.00,0.00,0.00,57.89,0.00,0.00,52.63,47.37
2015,WA,20405,White Salmon Valley School District,5368,White Salmon Valley Intermediate School,281,97,0,1,0,0,177,6,0,141,140,52,45,0,0,1,0,0,0,0,0,83,94,5,1,0,0,34.52,0.00,0.36,0.00,0.00,62.99,2.14,0.00,50.18,49.82
2015,WA,22200,Wilbur School District,3290,Wilbur Elementary School,127,5,6,0,1,1,106,8,0,59,68,3,2,3,3,0,0,0,1,0,1,49,57,4,4,0,0,3.94,4.72,0.00,0.79,0.79,83.46,6.30,0.00,46.46,53.54
2015,WA,22200,Wilbur School District,3289,Wilbur Secondary School,156,9,16,0,0,2,121,8,0,86,70,6,3,11,5,0,0,0,0,1,1,61,60,7,1,0,0,5.77,10.26,0.00,0.00,1.28,77.56,5.13,0.00,55.13,44.87
2015,WA,25160,Willapa Valley School District,3444,Willapa Elementary,171,24,0,2,0,0,137,8,0,78,93,12,12,0,0,1,1,0,0,0,0,62,75,3,5,0,0,14.04,0.00,1.17,0.00,0.00,80.12,4.68,0.00,45.61,54.39
2015,WA,25160,Willapa Valley School District,2542,Willapa Valley Middle-High,164,24,5,0,0,0,124,11,0,84,80,14,10,3,2,0,0,0,0,0,0,60,64,7,4,0,0,14.63,3.05,0.00,0.00,0.00,75.61,6.71,0.00,51.22,48.78
2015,WA,13167,Wilson Creek School District,2472,Wilson Creek Elementary,77,13,1,0,0,0,62,1,0,39,38,6,7,1,0,0,0,0,0,0,0,32,30,0,1,0,0,16.88,1.30,0.00,0.00,0.00,80.52,1.30,0.00,50.65,49.35
2015,WA,13167,Wilson Creek School District,2473,Wilson Creek High,76,10,1,2,1,0,62,0,0,35,41,5,5,1,0,1,1,1,0,0,0,27,35,0,0,0,0,13.16,1.32,2.63,1.32,0.00,81.58,0.00,0.00,46.05,53.95
2015,WA,21232,Winlock School District,1829,Apolo High School,34,3,0,0,0,0,31,0,0,14,20,1,2,0,0,0,0,0,0,0,0,13,18,0,0,0,0,8.82,0.00,0.00,0.00,0.00,91.18,0.00,0.00,41.18,58.82
2015,WA,21232,Winlock School District,4369,Winlock Middle School,141,39,2,0,1,0,97,2,0,86,55,28,11,1,1,0,0,0,1,0,0,57,40,0,2,0,0,27.66,1.42,0.00,0.71,0.00,68.79,1.42,0.00,60.99,39.01
2015,WA,21232,Winlock School District,2290,Winlock Miller Elementary,302,82,1,1,1,0,197,20,0,170,132,43,39,1,0,0,1,0,1,0,0,114,83,12,8,0,0,27.15,0.33,0.33,0.33,0.00,65.23,6.62,0.00,56.29,43.71
2015,WA,21232,Winlock School District,3597,Winlock Senior High,182,37,2,3,2,0,131,7,0,99,83,21,16,1,1,0,3,0,2,0,0,70,61,7,0,0,0,20.33,1.10,1.65,1.10,0.00,71.98,3.85,0.00,54.40,45.60
2015,WA,14117,Wishkah Valley School District,3375,Wishkah Valley Elementary/High School,148,2,2,0,2,0,142,0,0,70,78,1,1,2,0,0,0,0,2,0,0,67,75,0,0,0,0,1.35,1.35,0.00,1.35,0.00,95.95,0.00,0.00,47.30,52.70
2015,WA,20094,Wishram School District,2605,Wishram High And Elementary Schl,86,18,12,0,0,0,48,8,0,58,28,12,6,7,5,0,0,0,0,0,0,33,15,6,2,0,0,20.93,13.95,0.00,0.00,0.00,55.81,9.30,0.00,67.44,32.56
2015,WA,8404,Woodland School District,5246,Lewis River Academy,63,11,0,0,0,0,52,0,0,29,34,6,5,0,0,0,0,0,0,0,0,23,29,0,0,0,0,17.46,0.00,0.00,0.00,0.00,82.54,0.00,0.00,46.03,53.97
2015,WA,8404,Woodland School District,1795,TEAM High School,78,11,0,0,1,0,61,5,0,38,40,5,6,0,0,0,0,1,0,0,0,29,32,3,2,0,0,14.10,0.00,0.00,1.28,0.00,78.21,6.41,0.00,48.72,51.28
2015,WA,8404,Woodland School District,3546,Woodland High School,652,84,7,2,6,0,523,30,0,338,314,44,40,2,5,2,0,2,4,0,0,273,250,15,15,0,0,12.88,1.07,0.31,0.92,0.00,80.21,4.60,0.00,51.84,48.16
2015,WA,8404,Woodland School District,4176,Woodland Intermediate School,494,88,2,2,4,0,393,5,0,264,230,53,35,1,1,0,2,1,3,0,0,205,188,4,1,0,0,17.81,0.40,0.40,0.81,0.00,79.55,1.01,0.00,53.44,46.56
2015,WA,8404,Woodland School District,3824,Woodland Middle School,327,65,1,1,1,1,249,9,0,180,147,31,34,1,0,1,0,1,0,1,0,141,108,4,5,0,0,19.88,0.31,0.31,0.31,0.31,76.15,2.75,0.00,55.05,44.95
2015,WA,8404,Woodland School District,3514,Woodland Primary,606,158,5,3,7,0,421,12,0,317,289,72,86,4,1,2,1,5,2,0,0,228,193,6,6,0,0,26.07,0.83,0.50,1.16,0.00,69.47,1.98,0.00,52.31,47.69
2015,WA,8404,Woodland School District,3513,Yale Elementary,47,0,1,0,0,0,44,2,0,30,17,0,0,0,1,0,0,0,0,0,0,29,15,1,1,0,0,0.00,2.13,0.00,0.00,0.00,93.62,4.26,0.00,63.83,36.17
2015,WA,39007,Yakima School District,2592,Adams Elementary School,708,683,5,1,1,0,18,0,0,364,344,347,336,4,1,1,0,0,1,0,0,12,6,0,0,0,0,96.47,0.71,0.14,0.14,0.00,2.54,0.00,0.00,51.41,48.59
2015,WA,39007,Yakima School District,5263,Adult Jail,5,4,0,0,0,0,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,100.00,0.00
2015,WA,39007,Yakima School District,3138,Barge-Lincoln Elementary School,642,586,10,0,5,0,27,14,0,329,313,297,289,5,5,0,0,2,3,0,0,16,11,9,5,0,0,91.28,1.56,0.00,0.78,0.00,4.21,2.18,0.00,51.25,48.75
2015,WA,39007,Yakima School District,2116,Davis High School,"2,114","1,750",10,12,32,0,244,66,0,"1,057","1,057",870,880,4,6,6,6,15,17,0,0,127,117,35,31,0,0,82.78,0.47,0.57,1.51,0.00,11.54,3.12,0.00,50.00,50.00
2015,WA,39007,Yakima School District,3023,Discovery Lab School,203,92,3,2,2,0,92,12,0,108,95,44,48,2,1,0,2,2,0,0,0,49,43,11,1,0,0,45.32,1.48,0.99,0.99,0.00,45.32,5.91,0.00,53.20,46.80
2015,WA,39007,Yakima School District,5019,Early Childhood Center,151,106,0,0,1,0,44,0,0,89,62,60,46,0,0,0,0,1,0,0,0,28,16,0,0,0,0,70.20,0.00,0.00,0.66,0.00,29.14,0.00,0.00,58.94,41.06
2015,WA,39007,Yakima School District,3206,Eisenhower High School,"2,040","1,309",22,25,20,3,592,69,0,"1,018","1,022",659,650,12,10,13,12,13,7,1,2,282,310,38,31,0,0,64.17,1.08,1.23,0.98,0.15,29.02,3.38,0.00,49.90,50.10
