School Year,State,District Code,District Name,School Code,School Name,Grade,Total,Hispanic / Latino of any race(s),American Indian / Alaskan Native,Asian,Black / African American,Native Hawaiian / Other Pacific Islander,White,Two or More Races,Not Provided*,Male,Female,Hispanic / Latino of any race(s)_M,Hispanic / Latino of any race(s)_F,American Indian / Alaskan Native_M,American Indian / Alaskan Native_F,Asian_M,Asian_F,Black / African American_M,Black / African American_F,Native Hawaiian / Other Pacific Islander_M,Native Hawaiian / Other Pacific Islander_F,White_M,White_F,Two or More Races_M,Two or More Races_F,Not Provided_M*,Not Provided_F*,% Hispanic / Latino of any race(s),% American Indian / Alaskan Native,% Asian,% Black / African American,% Native Hawaiian / Other Pacific Islander,% White,% Two or More Races,% Not Provided*,% Male,% Female
2015,WA,29317,Conway School District,2578,Conway School,6,47,6,0,0,0,0,41,0,0,22,25,3,3,0,0,0,0,0,0,0,0,19,22,0,0,0,0,12.77,0.00,0.00,0.00,0.00,87.23,0.00,0.00,46.81,53.19
2015,WA,29317,Conway School District,2578,Conway School,7,47,6,1,1,1,0,38,0,0,25,22,3,3,1,0,1,0,0,1,0,0,20,18,0,0,0,0,12.77,2.13,2.13,2.13,0.00,80.85,0.00,0.00,53.19,46.81
2015,WA,29317,Conway School District,2578,Conway School,8,49,9,1,1,0,0,38,0,0,24,25,2,7,1,0,1,0,0,0,0,0,20,18,0,0,0,0,18.37,2.04,2.04,0.00,0.00,77.55,0.00,0.00,48.98,51.02
2015,WA,14099,Cosmopolis School District,3326,Cosmopolis Elementary School,PK,10,0,0,0,0,0,7,3,0,8,2,0,0,0,0,0,0,0,0,0,0,6,1,2,1,0,0,0.00,0.00,0.00,0.00,0.00,70.00,30.00,0.00,80.00,20.00
2015,WA,14099,Cosmopolis School District,3326,Cosmopolis Elementary School,K1,23,4,0,0,0,0,18,1,0,10,13,3,1,0,0,0,0,0,0,0,0,6,12,1,0,0,0,17.39,0.00,0.00,0.00,0.00,78.26,4.35,0.00,43.48,56.52
2015,WA,14099,Cosmopolis School District,3326,Cosmopolis Elementary School,1,20,3,0,0,0,0,14,3,0,14,6,1,2,0,0,0,0,0,0,0,0,11,3,2,1,0,0,15.00,0.00,0.00,0.00,0.00,70.00,15.00,0.00,70.00,30.00
2015,WA,14099,Cosmopolis School District,3326,Cosmopolis Elementary School,2,20,2,0,0,0,0,17,1,0,8,12,2,0,0,0,0,0,0,0,0,0,6,11,0,1,0,0,10.00,0.00,0.00,0.00,0.00,85.00,5.00,0.00,40.00,60.00
2015,WA,14099,Cosmopolis School District,3326,Cosmopolis Elementary School,3,19,2,0,0,0,0,16,1,0,8,11,0,2,0,0,0,0,0,0,0,0,8,8,0,1,0,0,10.53,0.00,0.00,0.00,0.00,84.21,5.26,0.00,42.11,57.89
2015,WA,14099,Cosmopolis School District,3326,Cosmopolis Elementary School,4,16,2,0,0,0,0,13,1,0,8,8,2,0,0,0,0,0,0,0,0,0,6,7,0,1,0,0,12.50,0.00,0.00,0.00,0.00,81.25,6.25,0.00,50.00,50.00
2015,WA,14099,Cosmopolis School District,3326,Cosmopolis Elementary School,5,17,4,0,0,0,0,13,0,0,9,8,1,3,0,0,0,0,0,0,0,0,8,5,0,0,0,0,23.53,0.00,0.00,0.00,0.00,76.47,0.00,0.00,52.94,47.06
2015,WA,14099,Cosmopolis School District,3326,Cosmopolis Elementary School,6,18,2,0,0,0,0,12,4,0,9,9,1,1,0,0,0,0,0,0,0,0,6,6,2,2,0,0,11.11,0.00,0.00,0.00,0.00,66.67,22.22,0.00,50.00,50.00
2015,WA,13151,Coulee-Hartline School District,2968,Almira Coulee Hartline High School,9,5,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,60.00,40.00
2015,WA,13151,Coulee-Hartline School District,2968,Almira Coulee Hartline High School,10,20,3,0,0,0,0,17,0,0,13,7,1,2,0,0,0,0,0,0,0,0,12,5,0,0,0,0,15.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,65.00,35.00
2015,WA,13151,Coulee-Hartline School District,2968,Almira Coulee Hartline High School,11,21,1,0,0,0,0,19,1,0,9,12,0,1,0,0,0,0,0,0,0,0,9,10,0,1,0,0,4.76,0.00,0.00,0.00,0.00,90.48,4.76,0.00,42.86,57.14
2015,WA,13151,Coulee-Hartline School District,2968,Almira Coulee Hartline High School,12,19,1,0,0,0,0,17,1,0,8,11,0,1,0,0,0,0,0,0,0,0,7,10,1,0,0,0,5.26,0.00,0.00,0.00,0.00,89.47,5.26,0.00,42.11,57.89
2015,WA,13151,Coulee-Hartline School District,2693,Coulee City Elementary,PK,3,2,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.67,0.00,0.00,0.00,0.00,33.33,0.00,0.00,66.67,33.33
2015,WA,13151,Coulee-Hartline School District,2693,Coulee City Elementary,K2,13,1,0,0,0,0,11,1,0,7,6,0,1,0,0,0,0,0,0,0,0,7,4,0,1,0,0,7.69,0.00,0.00,0.00,0.00,84.62,7.69,0.00,53.85,46.15
2015,WA,13151,Coulee-Hartline School District,2693,Coulee City Elementary,1,12,0,0,0,0,0,12,0,0,8,4,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,66.67,33.33
2015,WA,13151,Coulee-Hartline School District,2693,Coulee City Elementary,2,12,1,0,0,0,0,11,0,0,7,5,0,1,0,0,0,0,0,0,0,0,7,4,0,0,0,0,8.33,0.00,0.00,0.00,0.00,91.67,0.00,0.00,58.33,41.67
2015,WA,13151,Coulee-Hartline School District,2693,Coulee City Elementary,3,13,1,0,0,0,0,10,2,0,4,9,1,0,0,0,0,0,0,0,0,0,3,7,0,2,0,0,7.69,0.00,0.00,0.00,0.00,76.92,15.38,0.00,30.77,69.23
2015,WA,13151,Coulee-Hartline School District,2693,Coulee City Elementary,4,16,0,0,0,0,0,15,1,0,7,9,0,0,0,0,0,0,0,0,0,0,7,8,0,1,0,0,0.00,0.00,0.00,0.00,0.00,93.75,6.25,0.00,43.75,56.25
2015,WA,13151,Coulee-Hartline School District,2693,Coulee City Elementary,5,20,0,0,0,0,0,19,1,0,11,9,0,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,0.00,0.00,0.00,0.00,0.00,95.00,5.00,0.00,55.00,45.00
2015,WA,15204,Coupeville School District,3664,Coupeville Elementary School,PK,16,2,0,0,0,0,13,1,0,7,9,2,0,0,0,0,0,0,0,0,0,5,8,0,1,0,0,12.50,0.00,0.00,0.00,0.00,81.25,6.25,0.00,43.75,56.25
2015,WA,15204,Coupeville School District,3664,Coupeville Elementary School,K2,49,9,0,0,0,0,33,7,0,21,28,2,7,0,0,0,0,0,0,0,0,14,19,5,2,0,0,18.37,0.00,0.00,0.00,0.00,67.35,14.29,0.00,42.86,57.14
2015,WA,15204,Coupeville School District,3664,Coupeville Elementary School,1,60,9,0,1,1,0,44,5,0,27,33,5,4,0,0,1,0,1,0,0,0,16,28,4,1,0,0,15.00,0.00,1.67,1.67,0.00,73.33,8.33,0.00,45.00,55.00
2015,WA,15204,Coupeville School District,3664,Coupeville Elementary School,2,76,9,0,0,0,0,61,6,0,34,42,3,6,0,0,0,0,0,0,0,0,29,32,2,4,0,0,11.84,0.00,0.00,0.00,0.00,80.26,7.89,0.00,44.74,55.26
2015,WA,15204,Coupeville School District,3664,Coupeville Elementary School,3,59,6,0,0,1,0,42,10,0,29,30,4,2,0,0,0,0,1,0,0,0,19,23,5,5,0,0,10.17,0.00,0.00,1.69,0.00,71.19,16.95,0.00,49.15,50.85
2015,WA,15204,Coupeville School District,3664,Coupeville Elementary School,4,73,7,0,0,1,0,57,8,0,35,38,3,4,0,0,0,0,0,1,0,0,28,29,4,4,0,0,9.59,0.00,0.00,1.37,0.00,78.08,10.96,0.00,47.95,52.05
2015,WA,15204,Coupeville School District,3664,Coupeville Elementary School,5,72,12,0,0,1,0,51,8,0,29,43,5,7,0,0,0,0,0,1,0,0,21,30,3,5,0,0,16.67,0.00,0.00,1.39,0.00,70.83,11.11,0.00,40.28,59.72
2015,WA,15204,Coupeville School District,2625,Coupeville High School,9,77,12,0,1,0,0,56,8,0,38,39,3,9,0,0,0,1,0,0,0,0,32,24,3,5,0,0,15.58,0.00,1.30,0.00,0.00,72.73,10.39,0.00,49.35,50.65
2015,WA,15204,Coupeville School District,2625,Coupeville High School,10,75,8,0,2,3,0,54,8,0,32,43,2,6,0,0,0,2,0,3,0,0,27,27,3,5,0,0,10.67,0.00,2.67,4.00,0.00,72.00,10.67,0.00,42.67,57.33
2015,WA,15204,Coupeville School District,2625,Coupeville High School,11,73,5,1,1,4,1,56,5,0,37,36,5,0,1,0,1,0,2,2,1,0,26,30,1,4,0,0,6.85,1.37,1.37,5.48,1.37,76.71,6.85,0.00,50.68,49.32
2015,WA,15204,Coupeville School District,2625,Coupeville High School,12,73,7,0,1,1,0,60,4,0,31,42,2,5,0,0,0,1,1,0,0,0,27,33,1,3,0,0,9.59,0.00,1.37,1.37,0.00,82.19,5.48,0.00,42.47,57.53
2015,WA,15204,Coupeville School District,4004,Coupeville Middle School,6,66,8,0,2,0,0,51,5,0,27,39,5,3,0,0,0,2,0,0,0,0,21,30,1,4,0,0,12.12,0.00,3.03,0.00,0.00,77.27,7.58,0.00,40.91,59.09
2015,WA,15204,Coupeville School District,4004,Coupeville Middle School,7,80,9,0,0,3,0,61,7,0,43,37,5,4,0,0,0,0,2,1,0,0,31,30,5,2,0,0,11.25,0.00,0.00,3.75,0.00,76.25,8.75,0.00,53.75,46.25
2015,WA,15204,Coupeville School District,4004,Coupeville Middle School,8,73,9,0,2,1,0,48,13,0,40,33,4,5,0,0,1,1,0,1,0,0,28,20,7,6,0,0,12.33,0.00,2.74,1.37,0.00,65.75,17.81,0.00,54.79,45.21
2015,WA,15204,Coupeville School District,5059,Island Juvenile Detention Education Program,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00
2015,WA,15204,Coupeville School District,5059,Island Juvenile Detention Education Program,12,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00
2015,WA,05313,Crescent School District,3473,Crescent School,K1,12,0,0,0,0,0,12,0,0,11,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,91.67,8.33
2015,WA,05313,Crescent School District,3473,Crescent School,1,11,1,0,0,0,0,8,2,0,5,6,0,1,0,0,0,0,0,0,0,0,3,5,2,0,0,0,9.09,0.00,0.00,0.00,0.00,72.73,18.18,0.00,45.45,54.55
2015,WA,05313,Crescent School District,3473,Crescent School,2,21,0,0,0,0,0,19,2,0,11,10,0,0,0,0,0,0,0,0,0,0,11,8,0,2,0,0,0.00,0.00,0.00,0.00,0.00,90.48,9.52,0.00,52.38,47.62
2015,WA,05313,Crescent School District,3473,Crescent School,3,14,1,0,0,0,0,13,0,0,9,5,0,1,0,0,0,0,0,0,0,0,9,4,0,0,0,0,7.14,0.00,0.00,0.00,0.00,92.86,0.00,0.00,64.29,35.71
2015,WA,05313,Crescent School District,3473,Crescent School,4,19,0,0,0,0,0,17,2,0,9,10,0,0,0,0,0,0,0,0,0,0,8,9,1,1,0,0,0.00,0.00,0.00,0.00,0.00,89.47,10.53,0.00,47.37,52.63
2015,WA,05313,Crescent School District,3473,Crescent School,5,20,1,0,0,0,0,15,4,0,13,7,1,0,0,0,0,0,0,0,0,0,9,6,3,1,0,0,5.00,0.00,0.00,0.00,0.00,75.00,20.00,0.00,65.00,35.00
2015,WA,05313,Crescent School District,3473,Crescent School,6,14,0,1,0,0,0,12,1,0,8,6,0,0,0,1,0,0,0,0,0,0,8,4,0,1,0,0,0.00,7.14,0.00,0.00,0.00,85.71,7.14,0.00,57.14,42.86
2015,WA,05313,Crescent School District,3473,Crescent School,7,18,1,0,0,0,0,14,3,0,6,12,0,1,0,0,0,0,0,0,0,0,5,9,1,2,0,0,5.56,0.00,0.00,0.00,0.00,77.78,16.67,0.00,33.33,66.67
2015,WA,05313,Crescent School District,3473,Crescent School,8,13,0,0,0,0,0,12,1,0,8,5,0,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,0.00,0.00,0.00,0.00,0.00,92.31,7.69,0.00,61.54,38.46
2015,WA,05313,Crescent School District,3473,Crescent School,9,23,1,2,0,0,0,18,2,0,11,12,1,0,1,1,0,0,0,0,0,0,8,10,1,1,0,0,4.35,8.70,0.00,0.00,0.00,78.26,8.70,0.00,47.83,52.17
2015,WA,05313,Crescent School District,3473,Crescent School,10,22,0,1,0,0,0,17,4,0,7,15,0,0,0,1,0,0,0,0,0,0,6,11,1,3,0,0,0.00,4.55,0.00,0.00,0.00,77.27,18.18,0.00,31.82,68.18
2015,WA,05313,Crescent School District,3473,Crescent School,11,14,0,0,0,0,0,12,2,0,4,10,0,0,0,0,0,0,0,0,0,0,2,10,2,0,0,0,0.00,0.00,0.00,0.00,0.00,85.71,14.29,0.00,28.57,71.43
2015,WA,05313,Crescent School District,3473,Crescent School,12,18,0,1,0,0,0,17,0,0,11,7,0,0,0,1,0,0,0,0,0,0,11,6,0,0,0,0,0.00,5.56,0.00,0.00,0.00,94.44,0.00,0.00,61.11,38.89
2015,WA,05313,Crescent School District,5030,HomeConnection,K2,14,0,0,0,0,0,14,0,0,6,8,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,42.86,57.14
2015,WA,05313,Crescent School District,5030,HomeConnection,1,15,0,0,0,0,0,15,0,0,9,6,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,60.00,40.00
2015,WA,05313,Crescent School District,5030,HomeConnection,2,6,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,50.00,50.00
2015,WA,05313,Crescent School District,5030,HomeConnection,3,6,0,0,0,0,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,66.67,33.33
2015,WA,05313,Crescent School District,5030,HomeConnection,4,8,1,0,0,0,0,6,1,0,5,3,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,12.50,0.00,0.00,0.00,0.00,75.00,12.50,0.00,62.50,37.50
2015,WA,05313,Crescent School District,5030,HomeConnection,5,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,100.00
2015,WA,05313,Crescent School District,5030,HomeConnection,6,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00
2015,WA,05313,Crescent School District,5030,HomeConnection,7,6,1,0,0,0,0,5,0,0,3,3,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,16.67,0.00,0.00,0.00,0.00,83.33,0.00,0.00,50.00,50.00
2015,WA,05313,Crescent School District,5030,HomeConnection,8,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,100.00
2015,WA,22073,Creston School District,2862,Creston Elementary,K1,8,1,0,0,0,0,6,1,0,6,2,1,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,12.50,0.00,0.00,0.00,0.00,75.00,12.50,0.00,75.00,25.00
2015,WA,22073,Creston School District,2862,Creston Elementary,1,8,0,0,0,0,0,6,2,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0.00,0.00,0.00,0.00,0.00,75.00,25.00,0.00,50.00,50.00
2015,WA,22073,Creston School District,2862,Creston Elementary,2,3,0,1,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.00,33.33,0.00,0.00,0.00,66.67,0.00,0.00,100.00,0.00
2015,WA,22073,Creston School District,2862,Creston Elementary,3,13,0,0,0,0,0,12,1,0,8,5,0,0,0,0,0,0,0,0,0,0,8,4,0,1,0,0,0.00,0.00,0.00,0.00,0.00,92.31,7.69,0.00,61.54,38.46
2015,WA,22073,Creston School District,2862,Creston Elementary,4,8,1,0,0,0,0,7,0,0,6,2,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,12.50,0.00,0.00,0.00,0.00,87.50,0.00,0.00,75.00,25.00
2015,WA,22073,Creston School District,2862,Creston Elementary,5,4,0,0,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.00,0.00,0.00,0.00,0.00,75.00,25.00,0.00,50.00,50.00
2015,WA,22073,Creston School District,2862,Creston Elementary,6,14,0,0,0,0,0,14,0,0,8,6,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,57.14,42.86
2015,WA,22073,Creston School District,2863,Creston Jr-Sr High School,7,6,0,0,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,83.33,16.67
2015,WA,22073,Creston School District,2863,Creston Jr-Sr High School,8,8,0,1,0,0,0,7,0,0,5,3,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0.00,12.50,0.00,0.00,0.00,87.50,0.00,0.00,62.50,37.50
2015,WA,22073,Creston School District,2863,Creston Jr-Sr High School,9,5,0,0,0,0,0,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0.00,0.00,0.00,0.00,0.00,60.00,40.00,0.00,60.00,40.00
2015,WA,22073,Creston School District,2863,Creston Jr-Sr High School,10,13,0,0,0,0,0,13,0,0,6,7,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,46.15,53.85
2015,WA,22073,Creston School District,2863,Creston Jr-Sr High School,11,7,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,42.86,57.14
2015,WA,22073,Creston School District,2863,Creston Jr-Sr High School,12,5,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,20.00,80.00
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,PK,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,K1,9,0,0,0,0,0,8,1,0,6,3,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0.00,0.00,0.00,0.00,0.00,88.89,11.11,0.00,66.67,33.33
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,1,7,1,0,0,0,0,6,0,0,4,3,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,14.29,0.00,0.00,0.00,0.00,85.71,0.00,0.00,57.14,42.86
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,2,13,1,0,0,1,0,9,2,0,9,4,1,0,0,0,0,0,1,0,0,0,6,3,1,1,0,0,7.69,0.00,0.00,7.69,0.00,69.23,15.38,0.00,69.23,30.77
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,3,13,2,1,0,0,0,10,0,0,4,9,1,1,0,1,0,0,0,0,0,0,3,7,0,0,0,0,15.38,7.69,0.00,0.00,0.00,76.92,0.00,0.00,30.77,69.23
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,4,14,0,0,0,0,0,13,1,0,6,8,0,0,0,0,0,0,0,0,0,0,6,7,0,1,0,0,0.00,0.00,0.00,0.00,0.00,92.86,7.14,0.00,42.86,57.14
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,5,12,1,0,0,0,0,10,1,0,6,6,1,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,8.33,0.00,0.00,0.00,0.00,83.33,8.33,0.00,50.00,50.00
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,6,25,2,1,0,0,0,20,2,0,12,13,2,0,0,1,0,0,0,0,0,0,10,10,0,2,0,0,8.00,4.00,0.00,0.00,0.00,80.00,8.00,0.00,48.00,52.00
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,7,12,0,0,0,1,0,10,1,0,5,7,0,0,0,0,0,0,0,1,0,0,5,5,0,1,0,0,0.00,0.00,0.00,8.33,0.00,83.33,8.33,0.00,41.67,58.33
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,8,16,0,1,0,0,0,15,0,0,9,7,0,0,0,1,0,0,0,0,0,0,9,6,0,0,0,0,0.00,6.25,0.00,0.00,0.00,93.75,0.00,0.00,56.25,43.75
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,9,16,0,0,0,0,0,16,0,0,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,37.50,62.50
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,10,18,0,0,0,1,0,17,0,0,7,11,0,0,0,0,0,0,0,1,0,0,7,10,0,0,0,0,0.00,0.00,0.00,5.56,0.00,94.44,0.00,0.00,38.89,61.11
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,11,20,0,0,0,1,0,15,4,0,14,6,0,0,0,0,0,0,1,0,0,0,11,4,2,2,0,0,0.00,0.00,0.00,5.00,0.00,75.00,20.00,0.00,70.00,30.00
2015,WA,10050,Curlew School District,2006,Curlew Elem & High School,12,18,0,1,0,0,0,16,1,0,9,9,0,0,0,1,0,0,0,0,0,0,9,7,0,1,0,0,0.00,5.56,0.00,0.00,0.00,88.89,5.56,0.00,50.00,50.00
2015,WA,26059,Cusick School District,2770,Bess Herian Elementary,PK,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00
2015,WA,26059,Cusick School District,2770,Bess Herian Elementary,K1,18,0,2,0,0,0,11,5,0,8,10,0,0,1,1,0,0,0,0,0,0,5,6,2,3,0,0,0.00,11.11,0.00,0.00,0.00,61.11,27.78,0.00,44.44,55.56
2015,WA,26059,Cusick School District,2770,Bess Herian Elementary,1,24,1,8,0,0,0,9,6,0,15,9,1,0,5,3,0,0,0,0,0,0,5,4,4,2,0,0,4.17,33.33,0.00,0.00,0.00,37.50,25.00,0.00,62.50,37.50
2015,WA,26059,Cusick School District,2770,Bess Herian Elementary,2,19,0,4,0,0,0,10,5,0,13,6,0,0,4,0,0,0,0,0,0,0,7,3,2,3,0,0,0.00,21.05,0.00,0.00,0.00,52.63,26.32,0.00,68.42,31.58
2015,WA,26059,Cusick School District,2770,Bess Herian Elementary,3,14,0,4,0,0,0,8,2,0,6,8,0,0,4,0,0,0,0,0,0,0,2,6,0,2,0,0,0.00,28.57,0.00,0.00,0.00,57.14,14.29,0.00,42.86,57.14
2015,WA,26059,Cusick School District,2770,Bess Herian Elementary,4,20,1,7,0,0,0,10,2,0,10,10,1,0,4,3,0,0,0,0,0,0,3,7,2,0,0,0,5.00,35.00,0.00,0.00,0.00,50.00,10.00,0.00,50.00,50.00
2015,WA,26059,Cusick School District,2770,Bess Herian Elementary,5,24,1,15,0,0,0,6,2,0,14,10,0,1,7,8,0,0,0,0,0,0,5,1,2,0,0,0,4.17,62.50,0.00,0.00,0.00,25.00,8.33,0.00,58.33,41.67
2015,WA,26059,Cusick School District,2423,Cusick Jr Sr High School,6,19,1,7,0,0,0,9,2,0,9,10,1,0,2,5,0,0,0,0,0,0,5,4,1,1,0,0,5.26,36.84,0.00,0.00,0.00,47.37,10.53,0.00,47.37,52.63
2015,WA,26059,Cusick School District,2423,Cusick Jr Sr High School,7,9,2,1,0,0,0,6,0,0,6,3,1,1,1,0,0,0,0,0,0,0,4,2,0,0,0,0,22.22,11.11,0.00,0.00,0.00,66.67,0.00,0.00,66.67,33.33
2015,WA,26059,Cusick School District,2423,Cusick Jr Sr High School,8,20,1,6,0,0,0,12,1,0,11,9,1,0,4,2,0,0,0,0,0,0,5,7,1,0,0,0,5.00,30.00,0.00,0.00,0.00,60.00,5.00,0.00,55.00,45.00
2015,WA,26059,Cusick School District,2423,Cusick Jr Sr High School,9,28,1,9,0,0,0,17,1,0,16,12,1,0,4,5,0,0,0,0,0,0,10,7,1,0,0,0,3.57,32.14,0.00,0.00,0.00,60.71,3.57,0.00,57.14,42.86
2015,WA,26059,Cusick School District,2423,Cusick Jr Sr High School,10,24,2,8,1,0,0,10,3,0,13,11,1,1,5,3,0,1,0,0,0,0,5,5,2,1,0,0,8.33,33.33,4.17,0.00,0.00,41.67,12.50,0.00,54.17,45.83
2015,WA,26059,Cusick School District,2423,Cusick Jr Sr High School,11,27,0,5,0,1,0,19,2,0,17,10,0,0,3,2,0,0,1,0,0,0,12,7,1,1,0,0,0.00,18.52,0.00,3.70,0.00,70.37,7.41,0.00,62.96,37.04
2015,WA,26059,Cusick School District,2423,Cusick Jr Sr High School,12,23,0,9,0,0,0,9,5,0,14,9,0,0,5,4,0,0,0,0,0,0,6,3,3,2,0,0,0.00,39.13,0.00,0.00,0.00,39.13,21.74,0.00,60.87,39.13
2015,WA,31330,Darrington School District,3609,Darrington Elementary School,PK,8,1,2,0,0,0,2,3,0,6,2,0,1,1,1,0,0,0,0,0,0,2,0,3,0,0,0,12.50,25.00,0.00,0.00,0.00,25.00,37.50,0.00,75.00,25.00
2015,WA,31330,Darrington School District,3609,Darrington Elementary School,K1,29,5,2,0,0,0,19,3,0,13,16,3,2,0,2,0,0,0,0,0,0,8,11,2,1,0,0,17.24,6.90,0.00,0.00,0.00,65.52,10.34,0.00,44.83,55.17
2015,WA,31330,Darrington School District,3609,Darrington Elementary School,1,33,2,2,1,0,0,27,1,0,16,17,1,1,1,1,0,1,0,0,0,0,14,13,0,1,0,0,6.06,6.06,3.03,0.00,0.00,81.82,3.03,0.00,48.48,51.52
2015,WA,31330,Darrington School District,3609,Darrington Elementary School,2,37,3,0,0,1,0,29,4,0,18,19,2,1,0,0,0,0,1,0,0,0,13,16,2,2,0,0,8.11,0.00,0.00,2.70,0.00,78.38,10.81,0.00,48.65,51.35
2015,WA,31330,Darrington School District,3609,Darrington Elementary School,3,25,2,0,0,0,0,21,2,0,8,17,2,0,0,0,0,0,0,0,0,0,4,17,2,0,0,0,8.00,0.00,0.00,0.00,0.00,84.00,8.00,0.00,32.00,68.00
2015,WA,31330,Darrington School District,3609,Darrington Elementary School,4,31,4,1,0,0,0,25,1,0,17,14,2,2,0,1,0,0,0,0,0,0,14,11,1,0,0,0,12.90,3.23,0.00,0.00,0.00,80.65,3.23,0.00,54.84,45.16
2015,WA,31330,Darrington School District,3609,Darrington Elementary School,5,35,2,1,0,0,0,31,1,0,19,16,2,0,1,0,0,0,0,0,0,0,16,15,0,1,0,0,5.71,2.86,0.00,0.00,0.00,88.57,2.86,0.00,54.29,45.71
